PMXCrossover,ScrambleMutator,RouletteSelector,1.355,1752,1583.5254126144414
PMXCrossover,ScrambleMutator,RouletteSelector,0.858,1105,1622.4633818309276
PMXCrossover,ScrambleMutator,RouletteSelector,1.319,1707,1591.2647476645025
PMXCrossover,ScrambleMutator,RouletteSelector,1.313,1690,1586.3106976442768
PMXCrossover,ScrambleMutator,RouletteSelector,0.993,1280,1661.2259307427435
PMXCrossover,ScrambleMutator,RouletteSelector,1.139,1475,1623.6282510606795
PMXCrossover,ScrambleMutator,RouletteSelector,0.993,1284,1733.1240183516177
PMXCrossover,ScrambleMutator,RouletteSelector,1.054,1358,1772.556271321107
PMXCrossover,ScrambleMutator,RouletteSelector,2.267,2925,1612.5687867388165
PMXCrossover,ScrambleMutator,RouletteSelector,0.799,1034,1552.0067631630975
PMXCrossover,ScrambleMutator,RouletteSelector,0.797,1033,1759.4813443937785
PMXCrossover,ScrambleMutator,RouletteSelector,2.112,2720,1570.2899197406934
PMXCrossover,ScrambleMutator,RouletteSelector,1.067,1377,1593.921578993608
PMXCrossover,ScrambleMutator,RouletteSelector,0.966,1248,1728.431879554066
PMXCrossover,ScrambleMutator,RouletteSelector,1.226,1578,1728.286842126895
PMXCrossover,ScrambleMutator,RouletteSelector,1.471,1795,1561.9799172721184
PMXCrossover,ScrambleMutator,RouletteSelector,2.412,3121,1461.8787926342586
PMXCrossover,ScrambleMutator,RouletteSelector,1.139,1477,1550.2100969556275
PMXCrossover,ScrambleMutator,RouletteSelector,1.56,2013,1549.9142599595737
PMXCrossover,ScrambleMutator,RouletteSelector,1.158,1469,1694.7561473946696
PMXCrossover,ScrambleMutator,RouletteSelector,1.996,2571,1720.919916941668
PMXCrossover,ScrambleMutator,RouletteSelector,1.141,1479,1692.1059414849728
PMXCrossover,ScrambleMutator,RouletteSelector,1.202,1562,1733.9875301299276
PMXCrossover,ScrambleMutator,RouletteSelector,3.488,4504,1395.5811573957149
